listing_id,name,host_id,host_name,host_is_superhost,host_listings_count,host_tenure_years,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price_clean,availability_365,calendar_days,available_days,unavailable_days,availability_rate,occupancy_proxy,number_of_reviews,total_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_communication,estimated_revenue_proxy,superhost_status,price_status,review_status,availability_rate_pct,occupancy_proxy_pct,host_portfolio_segment
806392054986205326,Apartment with Amstel views,230638233,Nina,False,1.0,7.52,Oud-Oost,52.3503066,4.912309599999999,Entire rental unit,Entire home/apt,4,1.0,1.0,232.0,217,365,217,148,0.5945,0.4055,11,11.0,4.91,4.64,5.0,4.91,34336.0,Non-Superhost,Available Price,Has Reviews,59.45,40.550000000000004,Single-listing host
806461642867565174,Cozy Home on Vondel Park with two Terraces,2484593,Alexandre,False,1.0,14.06,De Baarsjes - Oud-West,52.3588,4.85979,Entire home,Entire home/apt,5,2.0,2.0,436.0,333,365,333,32,0.9123,0.0877,5,5.0,4.4,4.4,4.8,4.8,13952.0,Non-Superhost,Available Price,Has Reviews,91.23,8.77,Single-listing host
807133808469965913,Bright apartment in Centre Amsterdam / Westerpark,473677950,Lisa,False,1.0,3.87,Westerpark,52.38275072815164,4.870812110602856,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,4,4.0,5.0,5.0,4.75,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
807232161504673750,"Full, cosy apartment in Amsterdam",68982264,Rene,,2.0,10.15,Bos en Lommer,52.37679,4.84035,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,1,1.0,5.0,5.0,5.0,5.0,,Unknown,Missing Price,Has Reviews,0.0,100.0,Small portfolio host
807281362943994001,"Modern, convenient, spacious",2757683,Veerle,False,1.0,13.98,Noord-West,52.40556546559121,4.915025666291432,Entire home,Entire home/apt,2,2.0,,,0,365,0,365,0.0,1.0,9,9.0,4.78,5.0,4.22,4.44,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
807301035398963170,Luxurious Amsterdam Apartment for two,42184545,Laurens,False,1.0,10.83,De Baarsjes - Oud-West,52.37251923520743,4.874006938623032,Entire condo,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,6,6.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
807307725352393683,Lovely apartment with sunny balcony,157745126,Jeffrey,False,2.0,8.62,De Baarsjes - Oud-West,52.36054,4.85295,Entire condo,Entire home/apt,2,1.0,1.0,150.0,5,365,5,360,0.0137,0.9863,15,15.0,5.0,5.0,4.93,5.0,54000.0,Non-Superhost,Available Price,Has Reviews,1.37,98.63,Small portfolio host
807654110075860461,Canal View Apartment,33639616,Luca,False,1.0,11.09,Centrum-Oost,52.37052875660176,4.921985699048154,Private room in rental unit,Private room,2,1.0,1.0,186.0,163,365,163,202,0.4466,0.5534,7,7.0,5.0,5.0,4.86,5.0,37572.0,Non-Superhost,Available Price,Has Reviews,44.66,55.34,Single-listing host
807791111746245160,Pearl of the Jordaan,285974497,Ilse,True,1.0,6.85,Centrum-West,52.3798763,4.8862862,Entire rental unit,Entire home/apt,2,1.0,1.0,300.0,6,365,6,359,0.0164,0.9836,33,33.0,4.94,4.88,5.0,5.0,107700.0,Superhost,Available Price,Has Reviews,1.6400000000000001,98.36,Single-listing host
807851121090739079,Your luxurious home away from home in Amsterdam,496907900,Feddo,False,1.0,3.42,Zuid,52.35175821696437,4.861439544661459,Entire rental unit,Entire home/apt,4,3.0,,,0,365,0,365,0.0,1.0,0,,,,,,,Non-Superhost,Missing Price,No Reviews,0.0,100.0,Single-listing host
807851140117511051,Luxe appartement in Amsterdam,50276818,Nadine,False,1.0,10.55,De Baarsjes - Oud-West,52.36715148180216,4.8763652269836255,Entire rental unit,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,4,4.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
808595688546885912,AmsterdamGrand  Penthouse  Central,495838645,Giuseppe,True,10.0,3.44,Centrum-Oost,52.37236,4.90091,Entire rental unit,Entire home/apt,6,3.0,6.0,702.0,285,365,285,80,0.7808,0.2192,43,43.0,4.91,4.95,4.86,4.98,56160.0,Superhost,Available Price,Has Reviews,78.08,21.92,Medium portfolio host
808621557772924986,HotSpot 2 Bedroom with balcony,495838645,Giuseppe,True,10.0,3.44,Centrum-West,52.37362,4.8988,Entire rental unit,Entire home/apt,5,2.0,5.0,574.0,284,365,284,81,0.7781,0.2219,51,51.0,4.94,4.94,4.86,4.96,46494.0,Superhost,Available Price,Has Reviews,77.81,22.189999999999998,Medium portfolio host
808631604110765798,AmsterdamBase with pricate external space,495838645,Giuseppe,True,10.0,3.44,Centrum-West,52.37294,4.90078,Entire rental unit,Entire home/apt,6,3.0,6.0,586.0,304,365,304,61,0.8329,0.1671,48,48.0,4.92,4.92,4.85,4.96,35746.0,Superhost,Available Price,Has Reviews,83.28999999999999,16.71,Medium portfolio host
808640024792976149,AmsterdamFriends with balcony,495838645,Giuseppe,True,10.0,3.44,Centrum-Oost,52.37213,4.90079,Entire rental unit,Entire home/apt,5,2.0,4.0,488.0,313,365,313,52,0.8575,0.1425,28,28.0,4.89,4.96,4.79,4.93,25376.0,Superhost,Available Price,Has Reviews,85.75,14.249999999999998,Medium portfolio host
808662624466713575,Amsterdam Elegant,495838645,Giuseppe,True,10.0,3.44,Centrum-Oost,52.37201749717502,4.900231290671508,Entire rental unit,Entire home/apt,7,4.0,6.0,702.0,299,365,299,66,0.8192,0.1808,60,60.0,4.78,4.92,4.75,5.0,46332.0,Superhost,Available Price,Has Reviews,81.92,18.08,Medium portfolio host
809213938231652069,Adorable 4 bedroom apartment,495838645,Giuseppe,True,10.0,3.44,Centrum-West,52.37239,4.90027,Entire rental unit,Entire home/apt,7,4.0,,,292,365,292,73,0.8,0.2,75,75.0,4.96,4.99,4.85,5.0,,Superhost,Missing Price,Has Reviews,80.0,20.0,Medium portfolio host
809275686404890625,Two double bedroom apartment in central Amsterdam,6144062,Tara,False,1.0,13.14,Centrum-Oost,52.36107676343797,4.893328668575692,Entire rental unit,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,3,3.0,5.0,4.67,4.67,4.67,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
809456175977523968,Cozy unique apartment Amsterdam,419656082,Yuna,False,1.0,4.83,De Baarsjes - Oud-West,52.372471,4.8548594,Entire rental unit,Entire home/apt,2,1.0,1.0,206.0,358,365,358,7,0.9808,0.0192,14,14.0,4.86,4.64,4.71,4.64,1442.0,Non-Superhost,Available Price,Has Reviews,98.08,1.92,Single-listing host
809884012219382706,Cosy flat in heart of De Pijp,6100909,Alexandra,False,2.0,13.15,De Pijp - Rivierenbuurt,52.35556531772686,4.890333488557836,Entire rental unit,Entire home/apt,4,1.0,2.0,208.0,32,365,32,333,0.0877,0.9123,0,,,,,,69264.0,Non-Superhost,Available Price,No Reviews,8.77,91.23,Small portfolio host
809928734251930915,Appartement former schoolbuilding Amsterdam-Noord,2386958,Floor,False,1.0,14.1,Oud-Noord,52.38816,4.92375,Entire condo,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,8,8.0,5.0,5.0,4.88,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
809970249287870553,Cozy family house with a garden.,3528246,Laura,False,1.0,13.78,Bijlmer-Oost,52.32283104539288,4.96671051791572,Entire townhouse,Entire home/apt,4,3.0,4.0,200.0,3,365,3,362,0.0082,0.9918,13,13.0,4.85,4.85,4.23,4.77,72400.0,Non-Superhost,Available Price,Has Reviews,0.8200000000000001,99.18,Single-listing host
810079423656166481,Appartement met zonnige tuin in de Pijp,48791190,Linde,False,1.0,10.61,De Pijp - Rivierenbuurt,52.34948,4.89512,Entire condo,Entire home/apt,2,1.0,1.0,190.0,13,365,13,352,0.0356,0.9644,12,12.0,5.0,4.83,4.75,4.92,66880.0,Non-Superhost,Available Price,Has Reviews,3.56,96.44,Single-listing host
810236869993817466,Apartment with rooftop terrace,411296512,Thijs,False,1.0,4.96,De Baarsjes - Oud-West,52.36958307474192,4.848948802289004,Entire rental unit,Entire home/apt,2,1.0,1.0,161.0,328,365,328,37,0.8986,0.1014,17,17.0,5.0,4.82,4.76,5.0,5957.0,Non-Superhost,Available Price,Has Reviews,89.86,10.14,Single-listing host
810345553667626394,Family house with big garden,43396666,Daniel,False,1.0,10.79,Bos en Lommer,52.38012,4.85292,Entire home,Entire home/apt,4,3.0,,,0,365,0,365,0.0,1.0,2,2.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
810671315739702682,"Loft in een oud schoolgebouw, perfecte locatie!",497542196,Maureen,False,1.0,3.41,Oud-Oost,52.3594,4.92128,Entire home,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,3,3.0,5.0,4.67,4.67,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
811383609255511410,Luxury waterfrontvilla Amsterdam,65114499,Kim,False,1.0,10.23,IJburg - Zeeburgereiland,52.34650260000001,5.0030478,Entire home,Entire home/apt,4,4.0,6.0,808.0,358,365,358,7,0.9808,0.0192,0,,,,,,5656.0,Non-Superhost,Available Price,No Reviews,98.08,1.92,Single-listing host
811528186443695703,Comfortable family house,11045085,Ray & Marieke,False,1.0,12.46,Buitenveldert - Zuidas,52.324675,4.8836472,Entire home,Entire home/apt,2,1.0,1.0,138.0,131,365,131,234,0.3589,0.6411,0,,,,,,32292.0,Non-Superhost,Available Price,No Reviews,35.89,64.11,Single-listing host
811638994595318092,Cozy apartment in Amsterdam West,28654320,Marcos,False,1.0,11.3,Bos en Lommer,52.3772751,4.8504985,Entire rental unit,Entire home/apt,2,2.0,1.0,299.0,15,365,15,350,0.0411,0.9589,6,6.0,5.0,5.0,5.0,5.0,104650.0,Non-Superhost,Available Price,Has Reviews,4.109999999999999,95.89,Single-listing host
811646657928912648,Spacious apartment (3 bedroom) in vibrant area,3256461,Linsey,False,1.0,13.85,De Baarsjes - Oud-West,52.36636559999999,4.8540667,Entire condo,Entire home/apt,4,3.0,3.0,470.0,89,365,89,276,0.2438,0.7562,18,18.0,4.89,4.78,4.78,4.94,129720.0,Non-Superhost,Available Price,Has Reviews,24.38,75.62,Single-listing host
812130877752532501,Luxurious family home in centre with garden,497883332,Dewi,False,1.0,3.4,De Baarsjes - Oud-West,52.3626951,4.8742753,Entire home,Entire home/apt,4,3.0,4.0,475.0,16,365,16,349,0.0438,0.9562,6,6.0,5.0,5.0,5.0,5.0,165775.0,Non-Superhost,Available Price,Has Reviews,4.38,95.62,Single-listing host
812848499746940803,Huis met tuin in Amsterdam City Center/De Pijp,310424576,Romy,False,1.0,6.59,De Pijp - Rivierenbuurt,52.35538118863435,4.89059531953413,Entire home,Entire home/apt,2,1.0,1.0,352.0,87,365,87,278,0.2384,0.7616,15,15.0,4.93,4.87,4.93,5.0,97856.0,Non-Superhost,Available Price,Has Reviews,23.84,76.16000000000001,Single-listing host
813060408789893087,Amsterdam apartment with a rooftop terrace,478494923,Bram,False,1.0,3.79,Oostelijk Havengebied - Indische Buurt,52.36273,4.93262,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,9,9.0,4.56,4.44,4.78,4.89,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
813444912954646975,Cozy & Spacious Green Oasis  — Cheap Parking!,12602717,Elvira,False,1.0,12.31,Oud-Noord,52.3918,4.94935,Entire condo,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,15,15.0,5.0,4.93,4.67,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
813564889347521393,Canal house in Amsterdam Center,498094905,Fritz,False,2.0,3.4,Centrum-Oost,52.36683764302281,4.90792988783052,Entire home,Entire home/apt,4,2.0,2.0,600.0,83,365,83,282,0.2274,0.7726,12,12.0,4.92,4.92,4.92,5.0,169200.0,Non-Superhost,Available Price,Has Reviews,22.74,77.25999999999999,Small portfolio host
813621739284240671,Gezellige benedenwoning met tuin,18654311,Roos,False,1.0,11.92,Oud-Oost,52.35593358349568,4.914607115864719,Entire condo,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,3,3.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
813696971801285897,"Artsy house+garden in Amsterdam North, near centre",6449672,Julia,False,1.0,13.09,Oud-Noord,52.38815,4.91173,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,8,8.0,5.0,5.0,4.88,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
814414861077854547,Spacious two-bedroom apartment,61045981,Selma,False,1.0,10.31,De Baarsjes - Oud-West,52.36768,4.86051,Entire rental unit,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,1,1.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
814518107039020298,Pretty apartment w/ Balcony in Old-West Amsterdam,72675755,Sabine,False,1.0,10.09,De Baarsjes - Oud-West,52.3627828,4.8570294,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,18,18.0,5.0,4.89,4.94,4.94,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
814975131929290309,Beautiful home near Vondelpark,169218756,Josh,False,1.0,8.41,De Baarsjes - Oud-West,52.36221767742984,4.861975350787366,Entire rental unit,Entire home/apt,3,1.0,,,0,365,0,365,0.0,1.0,5,5.0,5.0,4.8,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
815009274586505808,Artistic & Green Amsterdam House,158854505,Helena,False,1.0,8.6,Bijlmer-Oost,52.319157167182354,4.989098273720647,Entire home,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,5,5.0,4.8,3.8,4.2,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
815129667573460863,Cozy apartment in Amsterdam,18920956,Floor,False,1.0,11.9,Bos en Lommer,52.37699,4.86118,Entire condo,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,1,1.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
815206609241475878,Stylish & Modern Amsterdam apartment + Garden,10165030,Anita Sabine,False,1.0,12.58,De Baarsjes - Oud-West,52.364841,4.853432,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,9,9.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
815740387905851919,Cosy design studio near Jordaan,13419737,Reinout,False,1.0,12.25,Westerpark,52.3769,4.87466,Entire guesthouse,Entire home/apt,2,1.0,1.0,166.0,240,365,240,125,0.6575,0.3425,20,20.0,4.95,4.9,4.95,4.95,20750.0,Non-Superhost,Available Price,Has Reviews,65.75,34.25,Single-listing host
815878037711354364,Beautiful place near Vondelpark,20838536,Chris,False,1.0,11.8,Zuid,52.35118593909753,4.849674176732108,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,1,1.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
816425383389427329,Luxurious private apartment,96827507,Jo-Ann,False,1.0,9.73,De Pijp - Rivierenbuurt,52.34395670336099,4.896532824912786,Entire home,Entire home/apt,2,1.0,1.0,357.0,361,365,361,4,0.989,0.011,5,5.0,5.0,5.0,5.0,5.0,1428.0,Non-Superhost,Available Price,Has Reviews,98.9,1.0999999999999999,Single-listing host
816489703833215777,Cosy city appartment,225378022,Lotte,False,1.0,7.61,De Baarsjes - Oud-West,52.36152342435926,4.878003104143371,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,7,7.0,4.86,4.71,4.86,4.86,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
816552692948673930,Apartment in Amsterdam - Close to RAI,39325615,Sibren,False,1.0,10.91,De Pijp - Rivierenbuurt,52.34583079999999,4.8926097,Entire condo,Entire home/apt,2,1.0,1.0,314.0,114,365,114,251,0.3123,0.6877,18,18.0,4.94,4.83,4.94,5.0,78814.0,Non-Superhost,Available Price,Has Reviews,31.230000000000004,68.77,Single-listing host
817226969643387439,"Beautiful cozy flat, canal vue",4203142,Maëva,False,1.0,13.58,Centrum-West,52.375468999849616,4.883413128554821,Entire rental unit,Entire home/apt,2,1.0,1.0,331.0,232,365,232,133,0.6356,0.3644,7,7.0,4.71,5.0,4.86,4.71,44023.0,Non-Superhost,Available Price,Has Reviews,63.56,36.44,Single-listing host
817438471203936422,Private modern apartment,77875737,Ids,False,1.0,10.02,Buitenveldert - Zuidas,52.33348668695816,4.873858611617725,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,2,2.0,5.0,5.0,4.5,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
817852176101601835,Lux Appartement The Pijp,499161967,Tobias,False,1.0,3.38,De Pijp - Rivierenbuurt,52.3520565,4.8895236,Entire rental unit,Entire home/apt,2,1.0,1.0,124.0,37,365,37,328,0.1014,0.8986,3,3.0,4.0,4.33,4.33,5.0,40672.0,Non-Superhost,Available Price,Has Reviews,10.14,89.86,Single-listing host
818017701737457138,Cosy 2BD Family Apartment in De Pijp,5325020,Vivi,False,1.0,13.3,De Pijp - Rivierenbuurt,52.35217,4.89699,Entire condo,Entire home/apt,4,2.0,,,0,365,0,365,0.0,1.0,4,4.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
818028664056382381,Artsy apartment in Amsterdam East,110482233,Quirine,False,1.0,9.45,Watergraafsmeer,52.35515,4.93169,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,8,8.0,5.0,5.0,4.88,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
818887122381895939,Cozy and comfortable,24998514,Dan,False,1.0,11.5,Zuid,52.3487098,4.8472625,Entire rental unit,Entire home/apt,2,1.0,1.0,226.0,86,365,86,279,0.2356,0.7644,25,25.0,4.92,4.84,4.92,4.88,63054.0,Non-Superhost,Available Price,Has Reviews,23.56,76.44,Single-listing host
819271729223953433,Family canalhouse with children's rooms & garden,6338603,Lotte & Sjoerd,False,1.0,13.11,De Baarsjes - Oud-West,52.36592,4.87556,Entire condo,Entire home/apt,2,2.0,,,0,365,0,365,0.0,1.0,8,8.0,5.0,4.75,4.88,4.88,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
819293134361609423,Stijlvol en warm appartement,58540762,Milou,False,1.0,10.35,Bos en Lommer,52.37838,4.85332,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,5,5.0,5.0,4.8,4.8,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
819368017655699638,Lovely private studio in the heart of Amsterdam,136379923,Achayla,True,1.0,9.0,Centrum-West,52.38096,4.88636,Entire condo,Entire home/apt,2,,,,0,365,0,365,0.0,1.0,18,18.0,5.0,5.0,5.0,5.0,,Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
819449340300687831,Lux & cozy in heart of Amsterdam,42527635,Stefanie,False,1.0,10.82,De Baarsjes - Oud-West,52.3653471,4.8643086,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,9,9.0,4.89,4.89,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
819666948199402429,Stylish renovated home Amsterdam Zuid,4584159,Danny,True,1.0,13.46,Zuid,52.34966,4.84745,Entire rental unit,Entire home/apt,2,1.0,1.0,211.0,97,365,97,268,0.2658,0.7342,10,10.0,5.0,5.0,4.9,5.0,56548.0,Superhost,Available Price,Has Reviews,26.58,73.42,Single-listing host
820078031624983474,Mooi en licht appartement in Amsterdam Oost,499627064,Areke,False,1.0,3.37,Watergraafsmeer,52.35193198310866,4.940220178682257,Entire condo,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,1,1.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
820168156027649671,Luxury studio incl. bikes. Close to De Pijp & RAI,499650474,Esther & Erik,True,1.0,3.37,De Pijp - Rivierenbuurt,52.3439471,4.8925317,Entire condo,Entire home/apt,2,1.0,1.0,266.0,52,365,52,313,0.1425,0.8575,125,125.0,4.98,5.0,4.94,4.98,83258.0,Superhost,Available Price,Has Reviews,14.249999999999998,85.75,Single-listing host
820197801177185602,Cosy 2 bedroom flat with canal & sunset view,228109167,Ahmet,False,1.0,7.56,De Baarsjes - Oud-West,52.37059,4.87146,Entire rental unit,Entire home/apt,3,2.0,2.0,360.0,40,365,40,325,0.1096,0.8904,11,11.0,4.91,4.82,4.91,5.0,117000.0,Non-Superhost,Available Price,Has Reviews,10.96,89.03999999999999,Single-listing host
820233925902838099,Amazing park view apartment,54887610,Amanda,False,1.0,10.43,Noord-West,52.4055891035376,4.915168721205749,Entire condo,Entire home/apt,3,2.0,,,0,365,0,365,0.0,1.0,3,3.0,5.0,5.0,4.33,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
820281403330559684,Luxe appartement Amsterdam west,130446084,Sanne,False,1.0,9.1,Westerpark,52.37863,4.87551,Entire rental unit,Entire home/apt,2,1.0,1.0,250.0,15,365,15,350,0.0411,0.9589,10,10.0,4.9,4.9,4.8,4.9,87500.0,Non-Superhost,Available Price,Has Reviews,4.109999999999999,95.89,Single-listing host
820289541836313672,1 Bedroom Apartment in AMS,71315343,Itay,False,1.0,10.11,Bos en Lommer,52.37714,4.86186,Entire rental unit,Entire home/apt,2,1.0,,,0,365,0,365,0.0,1.0,1,1.0,5.0,5.0,5.0,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
820864059359563746,"Private room Amsterdam ZO, free onsite parking",67323192,Joli-Coeur,False,1.0,10.18,Bijlmer-Centrum,52.31659,4.95345,Private room in home,Private room,4,,,,0,365,0,365,0.0,1.0,39,39.0,4.85,4.67,4.64,5.0,,Non-Superhost,Missing Price,Has Reviews,0.0,100.0,Single-listing host
821047196972079666,Home away from home,26619532,R,False,1.0,11.41,De Baarsjes - Oud-West,52.35959048219772,4.860507454769997,Entire rental unit,Entire home/apt,2,1.0,1.0,230.0,334,365,334,31,0.9151,0.0849,15,15.0,4.87,4.8,5.0,4.93,7130.0,Non-Superhost,Available Price,Has Reviews,91.51,8.49,Single-listing host
821096923629200344,Cozy near Westerpark and Jordaan,5037898,Ruben,False,1.0,13.36,Westerpark,52.385450179620015,4.872502174327878,Entire rental unit,Entire home/apt,2,1.0,1.0,226.0,362,365,362,3,0.9918,0.0082,13,13.0,5.0,5.0,4.77,5.0,678.0,Non-Superhost,Available Price,Has Reviews,99.18,0.8200000000000001,Single-listing host
